t,x,vx
8.704576e0,7.415417e0,-2.174879e1
8.737927e0,6.651667e0,-3.381374e1
8.771278e0,5.161168e0,-3.642648e1
8.804629e0,4.223235e0,-2.414457e1
8.837980e0,3.551530e0,3.047692e1
8.871331e0,6.255030e0,1.042397e2
8.904682e0,1.050084e1,7.228460e1
8.938032e0,1.107400e1,3.044578e1
8.971383e0,1.253056e1,9.044110e1
9.004734e0,1.710341e1,1.386673e2
9.038085e0,2.177505e1,1.012189e2
9.071436e0,2.385134e1,3.509649e1
9.104787e0,2.411481e1,-1.631303e1
9.138138e0,2.276380e1,-4.330846e1
9.171489e0,2.122758e1,-1.652118e1
9.204839e0,2.166239e1,1.610575e1
9.238190e0,2.230130e1,1.755861e1
9.271541e0,2.283296e1,9.526292e0
9.304892e0,2.293639e1,-7.724653e0
9.338243e0,2.231799e1,-1.369996e1
9.371594e0,2.202306e1,-2.108251e1
9.404945e0,2.091249e1,-5.362951e1
9.438295e0,1.844775e1,-6.712844e1
9.471646e0,1.643726e1,-3.801726e1
9.504997e0,1.591327e1,-1.991554e1
9.538348e0,1.510955e1,-2.064180e1
9.571699e0,1.453715e1,-2.583343e1
9.605050e0,1.338733e1,-3.330140e1
9.638401e0,1.231706e1,-2.732187e1
9.671752e0,1.156587e1,-2.291990e1
9.705102e0,1.078906e1,-2.077111e1
9.738453e0,1.018113e1,-1.889442e1
9.771804e0,9.529435e0,-1.965859e1
9.805155e0,8.870554e0,-2.070113e1
9.838506e0,8.149360e0,-2.739659e0
9.871857e0,8.687911e0,7.137155e1
9.905208e0,1.290746e1,9.587010e1
9.938559e0,1.507925e1,4.204104e1
9.971909e0,1.571020e1,4.479467e1
1.000526e1,1.806556e1,1.015972e2
1.003861e1,2.248334e1,1.155718e2
1.007196e1,2.577035e1,5.243427e1
1.010531e1,2.597896e1,-1.883317e1
1.013866e1,2.451481e1,-3.698384e1
1.017201e1,2.351337e1,-1.249819e1
1.020537e1,2.368159e1,2.157029e1
1.023872e1,2.495139e1,2.847581e1
1.027207e1,2.557998e1,1.469685e0
1.030542e1,2.504937e1,-1.430792e1
1.033877e1,2.462612e1,-5.677135e0
1.037212e1,2.467090e1,-5.080115e0
1.040547e1,2.428744e1,-3.997996e1
1.043882e1,2.200556e1,-6.377329e1
1.047217e1,2.003589e1,-3.833419e1
1.050552e1,1.944995e1,-2.034220e1
1.053887e1,1.867974e1,-2.132503e1
1.057222e1,1.802828e1,-2.113188e1
1.060558e1,1.727095e1,-2.465191e1
1.063893e1,1.638482e1,-2.466858e1
1.067228e1,1.562638e1,-2.415170e1
1.070563e1,1.477471e1,-2.813493e1
1.073898e1,1.375072e1,-2.721068e1
1.077233e1,1.296066e1,-2.001415e1
1.080568e1,1.241644e1,-2.029872e1
1.083903e1,1.160742e1,-1.900110e1
1.087238e1,1.111803e1,5.006868e1
1.090573e1,1.502878e1,1.049826e2
1.093908e1,1.811687e1,5.113012e1
1.097244e1,1.843745e1,4.126831e1
1.100579e1,2.086809e1,1.023802e2
1.103914e1,2.526280e1,1.280890e2
1.107249e1,2.940736e1,7.957823e1
1.110584e1,3.056801e1,4.852971e0
1.113919e1,2.973089e1,-2.914391e1
1.117254e1,2.862509e1,-4.731161e1
1.120589e1,2.657679e1,-5.757219e0
1.123924e1,2.824127e1,3.263295e1
1.127259e1,2.875232e1,-6.611771e0
1.130594e1,2.780049e1,-1.180794e1
1.133929e1,2.796512e1,9.459240e0
1.137265e1,2.843110e1,-3.988892e0
1.140600e1,2.769919e1,-3.300003e1
1.143935e1,2.623110e1,-3.985434e1
1.147270e1,2.504224e1,-3.042432e1
1.150605e1,2.420281e1,-2.399849e1
1.153940e1,2.344234e1,-2.110013e1
1.157275e1,2.279614e1,-1.752578e1
1.160610e1,2.227395e1,-1.378059e1
1.163945e1,2.187743e1,-1.968056e1
1.167280e1,2.096192e1,-3.661120e1
1.170615e1,1.943668e1,-4.234926e1
1.173951e1,1.813863e1,-3.882794e1
1.177286e1,1.684816e1,-3.448580e1
1.180621e1,1.583958e1,-2.909763e1
1.183956e1,1.490831e1,-2.569094e1
1.187291e1,1.412685e1,1.696790e1
1.190626e1,1.603951e1,9.892981e1
1.193961e1,2.072217e1,1.073304e2
1.197296e1,2.319487e1,5.319738e1
1.200631e1,2.426866e1,5.339171e1
1.203966e1,2.675432e1,9.410461e1
1.207301e1,3.054230e1,9.152689e1
1.210636e1,3.285611e1,3.985119e1
1.213972e1,3.319905e1,-5.103262e0
1.217307e1,3.251589e1,-1.777098e1
1.220642e1,3.201432e1,1.146816e0
1.223977e1,3.259235e1,1.606584e1
1.227312e1,3.308537e1,9.971477e0
1.230647e1,3.325711e1,-1.285440e0
1.233982e1,3.299968e1,-7.223436e0
1.237317e1,3.277555e1,-4.430665e0
1.240652e1,3.270430e1,-1.583653e1
1.243987e1,3.171978e1,-5.663021e1
1.247322e1,2.892895e1,-7.063914e1
1.250658e1,2.701050e1,-3.538706e1
1.253993e1,2.656981e1,-1.606206e1
1.257328e1,2.593970e1,-1.976039e1
1.260663e1,2.525245e1,-3.121553e1
1.263998e1,2.385866e1,-4.075524e1
1.267333e1,2.253544e1,-3.857236e1
1.270668e1,2.128717e1,-3.633181e1
1.274003e1,2.011332e1,-2.636061e1
1.277338e1,1.952980e1,-1.574581e1
1.280673e1,1.906360e1,-1.741703e1
1.284008e1,1.836866e1,-2.047392e1
1.287343e1,1.769867e1,-7.174717e0
1.290679e1,1.789035e1,6.777143e1
1.294014e1,2.221677e1,1.078202e2
1.297349e1,2.507837e1,5.674683e1
1.300684e1,2.599989e1,4.682249e1
1.304019e1,2.819987e1,1.027683e2
1.307354e1,3.285110e1,1.251757e2
1.310689e1,3.654491e1,6.446913e1
1.314024e1,3.714905e1,-7.473556e0
1.317359e1,3.604668e1,-3.526554e1
1.320694e1,3.479801e1,-2.023090e1
1.324029e1,3.469795e1,1.673891e1
1.327365e1,3.591394e1,2.860756e1
1.330700e1,3.660512e1,9.656594e0
1.334035e1,3.655771e1,-1.164096e1
1.337370e1,3.582906e1,-1.297636e1
1.340705e1,3.569262e1,-8.122549e0
1.344040e1,3.528755e1,-3.404732e1
1.347375e1,3.342280e1,-6.871307e1
1.350710e1,3.070668e1,-5.705224e1
1.354045e1,2.961932e1,-3.039353e1
1.357380e1,2.868045e1,-2.200194e1
1.360715e1,2.815252e1,-1.403236e1
1.364050e1,2.774496e1,-4.653011e0
1.367386e1,2.784232e1,-2.836804e0
1.370721e1,2.755584e1,-1.921290e1
1.374056e1,2.656146e1,-2.304850e1
1.377391e1,2.601927e1,-1.328265e1
1.380726e1,2.567595e1,-1.516734e1
1.384061e1,2.500811e1,-2.212524e1
1.387396e1,2.420093e1,-2.428779e1
1.390731e1,2.338893e1,2.928212e1
1.394066e1,2.615307e1,8.305119e1
1.397401e1,2.906409e1,5.150928e1
1.400736e1,2.967287e1,4.125912e1
1.404072e1,3.181470e1,1.002813e2
1.407407e1,3.635830e1,1.438012e2
1.410742e1,4.140145e1,1.062072e2
1.414077e1,4.343878e1,8.238770e0
1.417412e1,4.195070e1,-4.925786e1
1.420747e1,4.015492e1,-4.522266e1
1.424082e1,3.893585e1,-1.460663e1
1.427417e1,3.918114e1,2.732711e1
1.430752e1,4.075766e1,1.311339e1
1.434087e1,4.005537e1,-2.271256e1
1.437422e1,3.924349e1,-4.115981e0
1.440757e1,3.978097e1,8.896738e0
1.444093e1,3.983661e1,-2.494273e1
1.447428e1,3.811812e1,-4.166646e1
1.450763e1,3.705884e1,-2.896507e1
1.454098e1,3.618712e1,-2.796821e1
1.457433e1,3.519430e1,-2.735827e1
1.460768e1,3.436323e1,-2.023695e1
1.464103e1,3.384517e1,-1.158991e1
1.467438e1,3.359057e1,-1.036654e1
1.470773e1,3.315406e1,-2.153966e1
1.474108e1,3.215459e1,-2.729253e1
1.477443e1,3.133456e1,-1.792314e1
1.480779e1,3.095972e1,-1.221606e1
1.484114e1,3.052016e1,-1.215176e1
1.487449e1,3.014960e1,-7.228302e0
1.490784e1,3.003827e1,2.030414e1
1.494119e1,3.150321e1,6.608334e1
1.497454e1,3.444383e1,5.165857e1
1.500789e1,3.494712e1,2.775023e1
1.504124e1,3.629384e1,6.419088e1
1.507459e1,3.922651e1,1.074692e2
1.510794e1,4.345845e1,9.893163e1
1.514129e1,4.582195e1,3.870994e1
1.517464e1,4.603912e1,-8.569225e-1
1.520800e1,4.576482e1,-9.608922e0
1.524135e1,4.539852e1,-3.486499e0
1.527470e1,4.553239e1,8.623769e0
1.530805e1,4.597344e1,1.130156e1
1.534140e1,4.628582e1,3.963143e0
1.537475e1,4.623765e1,-5.261871e0
1.540810e1,4.593503e1,-7.810046e0
1.544145e1,4.571698e1,-1.705158e1
1.547480e1,4.479826e1,-4.699972e1
1.550815e1,4.258366e1,-7.833570e1
1.554150e1,3.957588e1,-6.315780e1
1.557486e1,3.837314e1,-2.680555e1
1.560821e1,3.778884e1,-1.675933e1
1.564156e1,3.725586e1,-1.486514e1
1.567491e1,3.679783e1,-1.509394e1
1.570826e1,3.624959e1,-1.433547e1
1.574161e1,3.584214e1,-1.519763e1
1.577496e1,3.523642e1,-2.163312e1
1.580831e1,3.439993e1,-2.440303e1
1.584166e1,3.360955e1,-2.715505e1
1.587501e1,3.258959e1,-3.276702e1
1.590836e1,3.142508e1,-2.095716e1
1.594171e1,3.119245e1,5.690859e1
1.597507e1,3.521899e1,1.053392e2
1.600842e1,3.821506e1,5.801838e1
1.604177e1,3.908688e1,4.373022e1
1.607512e1,4.113041e1,1.024982e2
1.610847e1,4.592009e1,1.292134e2
1.614182e1,4.974464e1,5.704467e1
1.617517e1,4.972307e1,-2.221058e1
1.620852e1,4.826393e1,-4.422701e1
1.624187e1,4.677460e1,-2.362803e1
1.627522e1,4.668873e1,2.705846e1
1.630857e1,4.857850e1,1.857548e1
1.634193e1,4.792709e1,-2.237257e1
1.637528e1,4.708700e1,-1.309542e0
1.640863e1,4.783979e1,1.459336e1
1.644198e1,4.805989e1,-1.272105e1
1.647533e1,4.699172e1,-3.220674e1
1.650868e1,4.591277e1,-3.102393e1
1.654203e1,4.492346e1,-2.646236e1
1.657538e1,4.414861e1,-2.039247e1
1.660873e1,4.356396e1,-2.067275e1
1.664208e1,4.277043e1,-3.255388e1
1.667543e1,4.139370e1,-3.874855e1
1.670878e1,4.018719e1,-3.455636e1
1.674214e1,3.908995e1,-3.172134e1
1.677549e1,3.807244e1,-3.185558e1
1.680884e1,3.696624e1,-3.075660e1
1.684219e1,3.602200e1,-2.782756e1
1.687554e1,3.511107e1,-2.891539e1
1.690889e1,3.409431e1,-2.811737e1
1.694224e1,3.323658e1,2.810173e1
1.697559e1,3.596775e1,1.099271e2
1.700894e1,4.056505e1,9.604342e1
1.704229e1,4.253072e1,4.092405e1
1.707564e1,4.336153e1,5.327052e1
1.710900e1,4.608209e1,9.575616e1
1.714235e1,4.974527e1,8.233662e1
1.717570e1,5.157120e1,2.798510e1
1.720905e1,5.161094e1,-1.150222e1
1.724240e1,5.080438e1,-2.167460e1
1.727575e1,5.016597e1,6.213493e0
1.730910e1,5.121862e1,2.366158e1
1.734245e1,5.174341e1,7.455305e0
1.737580e1,5.171564e1,-8.667181e0
1.740915e1,5.116560e1,-8.162489e0
1.744250e1,5.117147e1,2.033072e-1
1.747585e1,5.117915e1,-2.066191e1
1.750921e1,4.979401e1,-5.789159e1
1.754256e1,4.731971e1,-4.739944e1
1.757591e1,4.663405e1,-1.949470e1
1.760926e1,4.602006e1,-2.465917e1
1.764261e1,4.499010e1,-2.890539e1
1.767596e1,4.409304e1,-2.346025e1
1.770931e1,4.342609e1,-1.720767e1
1.774266e1,4.294586e1,-1.745598e1
1.777601e1,4.226235e1,-1.964748e1
1.780936e1,4.163603e1,-1.910901e1
1.784271e1,4.098842e1,-1.774140e1
1.787606e1,4.045327e1,-1.816040e1
1.790942e1,3.977773e1,-1.954249e1
1.794277e1,3.915044e1,5.623224e-1
1.797612e1,3.981522e1,7.775398e1
1.800947e1,4.433403e1,9.376833e1
1.804282e1,4.606644e1,3.771789e1
1.807617e1,4.684856e1,5.200032e1
1.810952e1,4.953313e1,1.059647e2
1.814287e1,5.391287e1,1.196795e2
1.817622e1,5.751176e1,6.581289e1
1.820957e1,5.830040e1,-7.583315e0
1.824292e1,5.700620e1,-4.215109e1
1.827628e1,5.549032e1,-3.554948e1
1.830963e1,5.463624e1,4.225573e0
1.834298e1,5.577203e1,2.727997e1
1.837633e1,5.645490e1,1.415772e1
1.840968e1,5.671588e1,-2.895011e0
1.844303e1,5.626190e1,-1.623439e1
1.847638e1,5.563358e1,-1.843818e1
1.850973e1,5.503269e1,-3.371261e1
1.854308e1,5.338608e1,-5.642081e1
1.857643e1,5.127130e1,-4.395896e1
1.860978e1,5.045548e1,-1.912647e1
1.864313e1,4.999620e1,-1.519758e1
1.867649e1,4.944231e1,-2.114855e1
1.870984e1,4.858630e1,-2.799962e1
1.874319e1,4.757567e1,-3.161839e1
1.877654e1,4.647841e1,-3.230374e1
1.880989e1,4.542208e1,-2.560867e1
1.884324e1,4.477116e1,-1.590465e1
1.887659e1,4.436177e1,-1.524731e1
1.890994e1,4.375468e1,-2.855493e1
1.894329e1,4.245811e1,-3.497383e1
1.897664e1,4.142309e1,3.131967e1
1.900999e1,4.454609e1,1.057203e2
1.904335e1,4.847111e1,7.576672e1
1.907670e1,4.959720e1,4.081845e1
1.911005e1,5.119234e1,8.532341e1
1.914340e1,5.528543e1,1.176638e2
1.917675e1,5.903659e1,7.810188e1
1.921010e1,6.049222e1,1.200060e1
1.924345e1,5.983663e1,-2.405132e1
1.927680e1,5.888880e1,-2.579638e1
1.931015e1,5.811687e1,-5.745901e0
1.934350e1,5.850574e1,2.145152e1
1.937685e1,5.954697e1,1.863006e1
1.941020e1,5.974775e1,-3.281847e0
1.944356e1,5.932818e1,-1.227022e1
1.947691e1,5.892973e1,-1.033398e1
1.951026e1,5.863925e1,-2.515265e1
1.954361e1,5.725289e1,-5.767358e1
1.957696e1,5.479434e1,-5.225123e1
1.961031e1,5.376947e1,-2.377483e1
1.964366e1,5.320935e1,-1.982233e1
1.967701e1,5.244798e1,-1.954733e1
1.971036e1,5.190620e1,-2.180143e1
1.974371e1,5.099456e1,-2.504163e1
1.977706e1,5.023676e1,-2.208657e1
1.981042e1,4.952212e1,-2.163015e1
1.984377e1,4.879475e1,-1.935481e1
1.987712e1,4.823180e1,-1.662909e1
1.991047e1,4.768614e1,-2.165161e1
1.994382e1,4.678836e1,-2.720583e1
1.997717e1,4.587242e1,1.447064e1
2.001052e1,4.775307e1,9.385120e1
2.004387e1,5.212916e1,8.266638e1
2.007722e1,5.326416e1,3.500811e1
2.011057e1,5.446304e1,6.334276e1
2.014392e1,5.759258e1,1.129957e2
2.017727e1,6.218441e1,1.026221e2
2.021063e1,6.443405e1,2.502595e1
2.024398e1,6.385281e1,-2.089365e1
2.027733e1,6.304114e1,-2.595793e1
2.031068e1,6.212228e1,-2.847050e1
2.034403e1,6.114311e1,6.188481e0
2.037738e1,6.253484e1,2.760783e1
2.041073e1,6.298363e1,-6.010390e0
2.044408e1,6.213415e1,-1.432998e1
2.047743e1,6.202830e1,-8.188874e-1
2.051078e1,6.207956e1,-1.345501e1
2.054413e1,6.113130e1,-4.685513e1
2.057749e1,5.895588e1,-4.771117e1
2.061084e1,5.795055e1,-2.816589e1
2.064419e1,5.707816e1,-2.539641e1
2.067754e1,5.625746e1,-2.908835e1
2.071089e1,5.513893e1,-2.924712e1
2.074424e1,5.430765e1,-1.562513e1
2.077759e1,5.409726e1,-2.873795e0
2.081094e1,5.411606e1,-2.948250e0
2.084429e1,5.390071e1,-1.437581e1
2.087764e1,5.315768e1,-2.286246e1
2.091099e1,5.237654e1,-2.153686e1
2.094434e1,5.172188e1,-1.731933e1
2.097770e1,5.122192e1,8.629384e-1
2.101105e1,5.177941e1,5.581689e1
2.104440e1,5.494305e1,6.651261e1
2.107775e1,5.621359e1,3.445117e1
2.111110e1,5.723979e1,4.562130e1
2.114445e1,5.925501e1,7.791374e1
2.117780e1,6.243404e1,8.972095e1
2.121115e1,6.523640e1,5.476257e1
