t,x,y
2.050000e1,5.398497e1,-7.736187e0
2.053333e1,5.351051e1,-7.451536e0
2.056667e1,5.286319e1,-7.301290e0
2.060000e1,5.155368e1,-7.271969e0
2.063333e1,5.011090e1,-6.928781e0
2.066667e1,4.847050e1,-6.723908e0
2.070000e1,4.703092e1,-6.384787e0
2.073333e1,4.598302e1,-6.272683e0
2.076667e1,4.981506e1,-6.788890e0
2.080000e1,5.523652e1,-7.346159e0
2.083333e1,5.680021e1,-8.899459e0
2.086667e1,5.935957e1,-8.840379e0
2.090000e1,6.374944e1,-9.744006e0
2.093333e1,6.937954e1,-1.117015e1
2.096667e1,7.245027e1,-1.190085e1
2.100000e1,7.170305e1,-1.194469e1
2.103333e1,6.933343e1,-1.058787e1
2.106667e1,6.793329e1,-9.575294e0
2.110000e1,6.822092e1,-1.044057e1
2.113333e1,6.916235e1,-1.049552e1
2.116667e1,6.938853e1,-1.043777e1
2.120000e1,6.903383e1,-1.047088e1
2.123333e1,6.884599e1,-1.026695e1
2.126667e1,6.854775e1,-1.038111e1
2.130000e1,6.695658e1,-9.999876e0
2.133333e1,6.390590e1,-9.209927e0
2.136667e1,6.208758e1,-9.160906e0
2.140000e1,6.098102e1,-9.177888e0
2.143333e1,5.995303e1,-9.116061e0
2.146667e1,5.951304e1,-9.175019e0
2.150000e1,5.890284e1,-9.328145e0
2.153333e1,5.767796e1,-9.299276e0
2.156667e1,5.647968e1,-8.658957e0
2.160000e1,5.542680e1,-8.067492e0
2.163333e1,5.458703e1,-8.016849e0
2.166667e1,5.405653e1,-8.169459e0
2.170000e1,5.324281e1,-8.156396e0
2.173333e1,5.250821e1,-7.838569e0
2.176667e1,5.349102e1,-8.204392e0
2.180000e1,5.888590e1,-8.138243e0
2.183333e1,6.021683e1,-8.439366e0
2.186667e1,6.171315e1,-8.571810e0
2.190000e1,6.621867e1,-9.337675e0
2.193333e1,7.352172e1,-1.112751e1
2.196667e1,7.888321e1,-1.187227e1
2.200000e1,7.845188e1,-1.150213e1
2.203333e1,7.496205e1,-1.059898e1
2.206667e1,7.266802e1,-9.792453e0
2.210000e1,7.348456e1,-1.009526e1
2.213333e1,7.505056e1,-1.038987e1
2.216667e1,7.594240e1,-1.041674e1
2.220000e1,7.512389e1,-1.041564e1
2.223333e1,7.459500e1,-1.026011e1
2.226667e1,7.463211e1,-1.031608e1
2.230000e1,7.379458e1,-1.024149e1
2.233333e1,7.075620e1,-9.815169e0
2.236667e1,6.685448e1,-9.351765e0
2.240000e1,6.574160e1,-9.146874e0
2.243333e1,6.488550e1,-8.965679e0
2.246667e1,6.451596e1,-8.911082e0
2.250000e1,6.387593e1,-8.779696e0
2.253333e1,6.320265e1,-8.752766e0
2.256667e1,6.240913e1,-8.583367e0
2.260000e1,6.154423e1,-8.351835e0
2.263333e1,6.120143e1,-8.304602e0
2.266667e1,6.036590e1,-8.310051e0
2.270000e1,5.888155e1,-8.330435e0
2.273333e1,5.743235e1,-8.177651e0
2.276667e1,5.648642e1,-8.218298e0
2.280000e1,6.209715e1,-8.806043e0
2.283333e1,6.470196e1,-8.624414e0
2.286667e1,6.556387e1,-9.229087e0
2.290000e1,6.949156e1,-9.682717e0
2.293333e1,7.610949e1,-1.066131e1
2.296667e1,8.248252e1,-1.162888e1
2.300000e1,8.488593e1,-1.248679e1
2.303333e1,8.238211e1,-1.127838e1
2.306667e1,7.805736e1,-1.060795e1
2.310000e1,7.707535e1,-1.068558e1
2.313333e1,7.840215e1,-1.065197e1
2.316667e1,7.950149e1,-1.109874e1
2.320000e1,8.043615e1,-1.121330e1
2.323333e1,8.006559e1,-1.126231e1
2.326667e1,7.909953e1,-1.114453e1
2.330000e1,7.856583e1,-1.102992e1
2.333333e1,7.680848e1,-1.069776e1
2.336667e1,7.320600e1,-1.017712e1
2.340000e1,7.089450e1,-1.004767e1
2.343333e1,7.026511e1,-1.012503e1
2.346667e1,6.971253e1,-9.989030e0
2.350000e1,6.916878e1,-9.850469e0
2.353333e1,6.868750e1,-9.866320e0
2.356667e1,6.740733e1,-9.839242e0
2.360000e1,6.582246e1,-9.760551e0
2.363333e1,6.451732e1,-9.887861e0
2.366667e1,6.334081e1,-9.656813e0
2.370000e1,6.220530e1,-9.560745e0
2.373333e1,6.125473e1,-9.320873e0
2.376667e1,6.076885e1,-9.154308e0
2.380000e1,6.371973e1,-9.861229e0
2.383333e1,6.878856e1,-1.013828e1
2.386667e1,6.928551e1,-1.067557e1
2.390000e1,7.189599e1,-1.070794e1
2.393333e1,7.715629e1,-1.196631e1
2.396667e1,8.376705e1,-1.309164e1
2.400000e1,8.746695e1,-1.301013e1
2.403333e1,8.601151e1,-1.313333e1
2.406667e1,8.170403e1,-1.502459e1
2.410000e1,8.006756e1,-1.251052e1
2.413333e1,8.126334e1,-1.215103e1
2.416667e1,8.205163e1,-1.336992e1
2.420000e1,8.123171e1,-1.268938e1
2.423333e1,8.117673e1,-1.278005e1
2.426667e1,8.161538e1,-1.278223e1
2.430000e1,8.118156e1,-1.277442e1
2.433333e1,7.964529e1,-1.241135e1
2.436667e1,7.811443e1,-1.235760e1
2.440000e1,7.669141e1,-1.218111e1
2.443333e1,7.561179e1,-1.194354e1
2.446667e1,7.471332e1,-1.184613e1
2.450000e1,7.341806e1,-1.173919e1
2.453333e1,7.186362e1,-1.171829e1
2.456667e1,7.073719e1,-1.199319e1
2.460000e1,6.975645e1,-1.177646e1
2.463333e1,6.848687e1,-1.138722e1
2.466667e1,6.688160e1,-1.116462e1
2.470000e1,6.572170e1,-1.084683e1
2.473333e1,6.463718e1,-1.070920e1
2.476667e1,6.382568e1,-1.072091e1
2.480000e1,6.427232e1,-1.066759e1
2.483333e1,7.066684e1,-1.084289e1
2.486667e1,7.371479e1,-1.178515e1
2.490000e1,7.418933e1,-1.179830e1
2.493333e1,7.757566e1,-1.218856e1
2.496667e1,8.204490e1,-1.317206e1
2.500000e1,8.586289e1,-1.352278e1
2.503333e1,8.691592e1,-1.459484e1
2.506667e1,8.646607e1,-1.459798e1
2.510000e1,8.631236e1,-1.401312e1
2.513333e1,8.646652e1,-1.446592e1
2.516667e1,8.691838e1,-1.441584e1
2.520000e1,8.692423e1,-1.444003e1
2.523333e1,8.691103e1,-1.443038e1
2.526667e1,8.689775e1,-1.442006e1
2.530000e1,8.686857e1,-1.438188e1
2.533333e1,8.595669e1,-1.437391e1
2.536667e1,8.343887e1,-1.355504e1
2.540000e1,7.949884e1,-1.250660e1
2.543333e1,7.791876e1,-1.245104e1
2.546667e1,7.713908e1,-1.241869e1
2.550000e1,7.612352e1,-1.227796e1
2.553333e1,7.514245e1,-1.216180e1
2.556667e1,7.368504e1,-1.249418e1
2.560000e1,7.271838e1,-1.262400e1
2.563333e1,7.170937e1,-1.256715e1
2.566667e1,7.104857e1,-1.234090e1
2.570000e1,7.057859e1,-1.229706e1
2.573333e1,6.968552e1,-1.244981e1
2.576667e1,6.858364e1,-1.256543e1
2.580000e1,6.721196e1,-1.251992e1
2.583333e1,7.117013e1,-1.263603e1
2.586667e1,7.594649e1,-1.174486e1
2.590000e1,7.703668e1,-1.267289e1
2.593333e1,7.923899e1,-1.261822e1
2.596667e1,8.545984e1,-1.358625e1
2.600000e1,9.169093e1,-1.557135e1
2.603333e1,9.383314e1,-1.748867e1
2.606667e1,9.232255e1,-1.652624e1
2.610000e1,8.981101e1,-1.506690e1
2.613333e1,8.890409e1,-1.567398e1
2.616667e1,9.034453e1,-1.558025e1
2.620000e1,9.128464e1,-1.604317e1
2.623333e1,9.177618e1,-1.609774e1
2.626667e1,9.135225e1,-1.617578e1
2.630000e1,9.067906e1,-1.586314e1
2.633333e1,9.017374e1,-1.571633e1
2.636667e1,8.866207e1,-1.555618e1
2.640000e1,8.543011e1,-1.464426e1
2.643333e1,8.243524e1,-1.345670e1
2.646667e1,8.134879e1,-1.342252e1
2.650000e1,8.018887e1,-1.317918e1
2.653333e1,7.905479e1,-1.317390e1
2.656667e1,7.844894e1,-1.314795e1
2.660000e1,7.854096e1,-1.313696e1
2.663333e1,7.820091e1,-1.319669e1
2.666667e1,7.760199e1,-1.322407e1
2.670000e1,7.655064e1,-1.314938e1
2.673333e1,7.600010e1,-1.282838e1
2.676667e1,7.567567e1,-1.287402e1
2.680000e1,7.543075e1,-1.278367e1
2.683333e1,7.747019e1,-1.305519e1
2.686667e1,8.086957e1,-1.316478e1
2.690000e1,8.107614e1,-1.409954e1
2.693333e1,8.396939e1,-1.419408e1
2.696667e1,8.924179e1,-1.552337e1
2.700000e1,9.566961e1,-1.753253e1
2.703333e1,9.874086e1,-1.930745e1
2.706667e1,9.814357e1,-1.907146e1
2.710000e1,9.525598e1,-1.681692e1
2.713333e1,9.229873e1,-1.556079e1
2.716667e1,9.267806e1,-1.736407e1
2.720000e1,9.430824e1,-1.726312e1
2.723333e1,9.370214e1,-1.730018e1
2.726667e1,9.316106e1,-1.695846e1
2.730000e1,9.365217e1,-1.705387e1
2.733333e1,9.368983e1,-1.708412e1
2.736667e1,9.224284e1,-1.655525e1
2.740000e1,9.018455e1,-1.576694e1
2.743333e1,8.890694e1,-1.564176e1
2.746667e1,8.741470e1,-1.532445e1
2.750000e1,8.593373e1,-1.511406e1
2.753333e1,8.500259e1,-1.516966e1
2.756667e1,8.438587e1,-1.513386e1
2.760000e1,8.303312e1,-1.520533e1
2.763333e1,8.202686e1,-1.470105e1
2.766667e1,8.106259e1,-1.479698e1
2.770000e1,7.999974e1,-1.472808e1
2.773333e1,7.895687e1,-1.458092e1
2.776667e1,7.805339e1,-1.444318e1
2.780000e1,7.758224e1,-1.434146e1
2.783333e1,7.777726e1,-1.452201e1
2.786667e1,8.345638e1,-1.471720e1
2.790000e1,8.495215e1,-1.505437e1
2.793333e1,8.594032e1,-1.523681e1
2.796667e1,8.979641e1,-1.579371e1
2.800000e1,9.444813e1,-1.706695e1
2.803333e1,9.842395e1,-1.856951e1
2.806667e1,1.004235e2,-1.895763e1
2.810000e1,1.006787e2,-1.878554e1
2.813333e1,1.001132e2,-1.865551e1
2.816667e1,9.974956e1,-1.855982e1
2.820000e1,1.000887e2,-1.860475e1
2.823333e1,1.003141e2,-1.862108e1
2.826667e1,1.006415e2,-1.864375e1
2.830000e1,1.008756e2,-1.868728e1
2.833333e1,1.007618e2,-1.862521e1
2.836667e1,9.966355e1,-1.854877e1
2.840000e1,9.717782e1,-1.786188e1
2.843333e1,9.328280e1,-1.700372e1
2.846667e1,9.017649e1,-1.607776e1
2.850000e1,8.965703e1,-1.577069e1
2.853333e1,8.833574e1,-1.567496e1
2.856667e1,8.711551e1,-1.562807e1
2.860000e1,8.640625e1,-1.537191e1
2.863333e1,8.518934e1,-1.541921e1
2.866667e1,8.387856e1,-1.509324e1
2.870000e1,8.268923e1,-1.503943e1
2.873333e1,8.179579e1,-1.499106e1
2.876667e1,8.102820e1,-1.473072e1
2.880000e1,8.018959e1,-1.468452e1
2.883333e1,7.962839e1,-1.454614e1
2.886667e1,8.324120e1,-1.536347e1
2.890000e1,8.693437e1,-1.495128e1
2.893333e1,8.749471e1,-1.567609e1
2.896667e1,9.076292e1,-1.590755e1
2.900000e1,9.607383e1,-1.781229e1
2.903333e1,1.025075e2,-1.999125e1
2.906667e1,1.060846e2,-2.048043e1
2.910000e1,1.054333e2,-1.992652e1
2.913333e1,1.026550e2,-1.949332e1
2.916667e1,1.011130e2,-1.879444e1
2.920000e1,1.016312e2,-1.861220e1
2.923333e1,1.025131e2,-1.907452e1
2.926667e1,1.034790e2,-1.906008e1
2.930000e1,1.039931e2,-1.929127e1
2.933333e1,1.034984e2,-1.928196e1
2.936667e1,1.024184e2,-1.897117e1
2.940000e1,1.005281e2,-1.844116e1
2.943333e1,9.727333e1,-1.800760e1
2.946667e1,9.378576e1,-1.694169e1
2.950000e1,9.279860e1,-1.665504e1
2.953333e1,9.185439e1,-1.663874e1
2.956667e1,9.071476e1,-1.645515e1
2.960000e1,8.902157e1,-1.681082e1
2.963333e1,8.726785e1,-1.650893e1
2.966667e1,8.560062e1,-1.594181e1
2.970000e1,8.347965e1,-1.569930e1
2.973333e1,8.209182e1,-1.614286e1
2.976667e1,8.297849e1,-1.604838e1
2.980000e1,8.298776e1,-1.606853e1
2.983333e1,8.244889e1,-1.595279e1
2.986667e1,8.341879e1,-1.605520e1
2.990000e1,8.856918e1,-1.592877e1
2.993333e1,9.075979e1,-1.628174e1
2.996667e1,9.350790e1,-1.747805e1
3.000000e1,9.880918e1,-1.829345e1
3.003333e1,1.051547e2,-1.931471e1
3.006667e1,1.091024e2,-2.110242e1
3.010000e1,1.081997e2,-2.242196e1
3.013333e1,1.045241e2,-2.107698e1
3.016667e1,1.023508e2,-1.812827e1
3.020000e1,1.027617e2,-1.958355e1
3.023333e1,1.045453e2,-2.024947e1
3.026667e1,1.049103e2,-2.000984e1
3.030000e1,1.039337e2,-2.003217e1
3.033333e1,1.038103e2,-1.990533e1
3.036667e1,1.041075e2,-2.005224e1
3.040000e1,1.030712e2,-1.978085e1
3.043333e1,1.002802e2,-1.928069e1
3.046667e1,9.855200e1,-1.881841e1
3.050000e1,9.755891e1,-1.871409e1
3.053333e1,9.674736e1,-1.857139e1
3.056667e1,9.577507e1,-1.855137e1
3.060000e1,9.552760e1,-1.852727e1
3.063333e1,9.520290e1,-1.845652e1
3.066667e1,9.486431e1,-1.879440e1
3.070000e1,9.370119e1,-1.868830e1
3.073333e1,9.162956e1,-1.896442e1
3.076667e1,8.998355e1,-1.882931e1
3.080000e1,8.896227e1,-1.855679e1
3.083333e1,8.782943e1,-1.853428e1
3.086667e1,8.712325e1,-1.857651e1
3.090000e1,9.231621e1,-1.911267e1
3.093333e1,9.717989e1,-1.880824e1
3.096667e1,9.816703e1,-1.945375e1
3.100000e1,1.005921e2,-1.953736e1
3.103333e1,1.066978e2,-2.172338e1
3.106667e1,1.128816e2,-2.366618e1
3.110000e1,1.154121e2,-2.423316e1
3.113333e1,1.138937e2,-2.431793e1
3.116667e1,1.106674e2,-2.389874e1
3.120000e1,1.086380e2,-2.287087e1
3.123333e1,1.095606e2,-2.280711e1
3.126667e1,1.109984e2,-2.347682e1
3.130000e1,1.121445e2,-2.370120e1
3.133333e1,1.117719e2,-2.376171e1
3.136667e1,1.104996e2,-2.326819e1
3.140000e1,1.097430e2,-2.291453e1
3.143333e1,1.082620e2,-2.240579e1
3.146667e1,1.047753e2,-2.123785e1
3.150000e1,1.028714e2,-2.046311e1
3.153333e1,1.023037e2,-2.044511e1
3.156667e1,1.011268e2,-2.039449e1
3.160000e1,9.954145e1,-2.040095e1
3.163333e1,9.789351e1,-2.031454e1
3.166667e1,9.744569e1,-2.037324e1
3.170000e1,9.742877e1,-2.037291e1
3.173333e1,9.749222e1,-2.040745e1
3.176667e1,9.651707e1,-2.044544e1
3.180000e1,9.538514e1,-1.965147e1
3.183333e1,9.434663e1,-1.933668e1
3.186667e1,9.360056e1,-1.944321e1
3.190000e1,9.664036e1,-1.963177e1
3.193333e1,1.008715e2,-2.020728e1
3.196667e1,1.009103e2,-2.155092e1
3.200000e1,1.040122e2,-2.127088e1
3.203333e1,1.072537e2,-2.165246e1
3.206667e1,1.113479e2,-2.261963e1
3.210000e1,1.144974e2,-2.444531e1
3.213333e1,1.155338e2,-2.490658e1
3.216667e1,1.146801e2,-2.347245e1
3.220000e1,1.125550e2,-2.356742e1
3.223333e1,1.116738e2,-2.505853e1
3.226667e1,1.125721e2,-2.410194e1
3.230000e1,1.127395e2,-2.450790e1
3.233333e1,1.127009e2,-2.448617e1
3.236667e1,1.125464e2,-2.424514e1
3.240000e1,1.122285e2,-2.442916e1
3.243333e1,1.107578e2,-2.402973e1
3.246667e1,1.081501e2,-2.311451e1
3.250000e1,1.066903e2,-2.270056e1
3.253333e1,1.056477e2,-2.262248e1
3.256667e1,1.045899e2,-2.250554e1
3.260000e1,1.038724e2,-2.236735e1
3.263333e1,1.036256e2,-2.237738e1
3.266667e1,1.028579e2,-2.237981e1
3.270000e1,1.018314e2,-2.197295e1
3.273333e1,1.008686e2,-2.136097e1
3.276667e1,9.967917e1,-2.093647e1
3.280000e1,9.860388e1,-2.051845e1
3.283333e1,9.752721e1,-2.013068e1
3.286667e1,9.647952e1,-1.968053e1
3.290000e1,9.640120e1,-1.954927e1
3.293333e1,1.023134e2,-2.039478e1
3.296667e1,1.047244e2,-2.150254e1
3.300000e1,1.062592e2,-2.200720e1
3.303333e1,1.102409e2,-2.322304e1
3.306667e1,1.156139e2,-2.555836e1
3.310000e1,1.195248e2,-2.760812e1
3.313333e1,1.200628e2,-2.691239e1
3.316667e1,1.184243e2,-2.397368e1
3.320000e1,1.151608e2,-2.540859e1
3.323333e1,1.161962e2,-2.612441e1
3.326667e1,1.175095e2,-2.585342e1
3.330000e1,1.170296e2,-2.595536e1
3.333333e1,1.165417e2,-2.579925e1
3.336667e1,1.170554e2,-2.593270e1
3.340000e1,1.171309e2,-2.601957e1
3.343333e1,1.161009e2,-2.562704e1
3.346667e1,1.140562e2,-2.481678e1
3.350000e1,1.122317e2,-2.446837e1
3.353333e1,1.107764e2,-2.409045e1
3.356667e1,1.097326e2,-2.355776e1
3.360000e1,1.087524e2,-2.342856e1
3.363333e1,1.076735e2,-2.302254e1
3.366667e1,1.068413e2,-2.290235e1
3.370000e1,1.066561e2,-2.250877e1
3.373333e1,1.058248e2,-2.227198e1
3.376667e1,1.048702e2,-2.232094e1
3.380000e1,1.042053e2,-2.196751e1
3.383333e1,1.028978e2,-2.154533e1
3.386667e1,1.012860e2,-2.107122e1
3.390000e1,9.934141e1,-2.069300e1
3.393333e1,1.028923e2,-2.152680e1
3.396667e1,1.077433e2,-2.209877e1
3.400000e1,1.091538e2,-2.260843e1
3.403333e1,1.117389e2,-2.340770e1
3.406667e1,1.167437e2,-2.474912e1
3.410000e1,1.213902e2,-2.637856e1
3.413333e1,1.230237e2,-2.745198e1
3.416667e1,1.225149e2,-2.740096e1
3.420000e1,1.210793e2,-2.656733e1
3.423333e1,1.209395e2,-2.643461e1
3.426667e1,1.215457e2,-2.690064e1
3.430000e1,1.219744e2,-2.682780e1
3.433333e1,1.219945e2,-2.687562e1
3.436667e1,1.218556e2,-2.670882e1
3.440000e1,1.215608e2,-2.689937e1
3.443333e1,1.214442e2,-2.666522e1
3.446667e1,1.197818e2,-2.626572e1
3.450000e1,1.156676e2,-2.503863e1
3.453333e1,1.130429e2,-2.370629e1
3.456667e1,1.124839e2,-2.379416e1
3.460000e1,1.116486e2,-2.345592e1
3.463333e1,1.111617e2,-2.332735e1
3.466667e1,1.105868e2,-2.328601e1
3.470000e1,1.101094e2,-2.327341e1
3.473333e1,1.088200e2,-2.328543e1
3.476667e1,1.076783e2,-2.253833e1
3.480000e1,1.067206e2,-2.187169e1
3.483333e1,1.056555e2,-2.181417e1
3.486667e1,1.047929e2,-2.164484e1
3.490000e1,1.038760e2,-2.154137e1
3.493333e1,1.052587e2,-2.192995e1
3.496667e1,1.106281e2,-2.267821e1
3.500000e1,1.120942e2,-2.343842e1
3.503333e1,1.138528e2,-2.394990e1
3.506667e1,1.186143e2,-2.585417e1
3.510000e1,1.246924e2,-2.864847e1
3.513333e1,1.287642e2,-2.947016e1
3.516667e1,1.286901e2,-2.834823e1
3.520000e1,1.253356e2,-2.738729e1
3.523333e1,1.234331e2,-2.758846e1
3.526667e1,1.246894e2,-2.760849e1
3.530000e1,1.257921e2,-2.799115e1
3.533333e1,1.265711e2,-2.832362e1
3.536667e1,1.265921e2,-2.828315e1
3.540000e1,1.256828e2,-2.804914e1
3.543333e1,1.251764e2,-2.788412e1
3.546667e1,1.245664e2,-2.774433e1
3.550000e1,1.220445e2,-2.708320e1
3.553333e1,1.188558e2,-2.559439e1
3.556667e1,1.174017e2,-2.520544e1
3.560000e1,1.168645e2,-2.487059e1
3.563333e1,1.154394e2,-2.440491e1
3.566667e1,1.144211e2,-2.391870e1
3.570000e1,1.139412e2,-2.401278e1
3.573333e1,1.134735e2,-2.399367e1
3.576667e1,1.123874e2,-2.372418e1
3.580000e1,1.113697e2,-2.347672e1
3.583333e1,1.103591e2,-2.344395e1
3.586667e1,1.088910e2,-2.342842e1
3.590000e1,1.069907e2,-2.325360e1
3.593333e1,1.060618e2,-2.307305e1
3.596667e1,1.114808e2,-2.432635e1
3.600000e1,1.162534e2,-2.384151e1
3.603333e1,1.178801e2,-2.542062e1
3.606667e1,1.207688e2,-2.624527e1
3.610000e1,1.266912e2,-2.794735e1
3.613333e1,1.311239e2,-3.031972e1
3.616667e1,1.325401e2,-3.131605e1
3.620000e1,1.316373e2,-3.049983e1
3.623333e1,1.301352e2,-2.944599e1
3.626667e1,1.296044e2,-2.974003e1
3.630000e1,1.305762e2,-2.984010e1
3.633333e1,1.311538e2,-3.034445e1
3.636667e1,1.316324e2,-3.040763e1
3.640000e1,1.316279e2,-3.039454e1
3.643333e1,1.310479e2,-3.009794e1
3.646667e1,1.300373e2,-2.968163e1
3.650000e1,1.281100e2,-2.884084e1
3.653333e1,1.246571e2,-2.772336e1
3.656667e1,1.208238e2,-2.613061e1
3.660000e1,1.197673e2,-2.584491e1
3.663333e1,1.192168e2,-2.570287e1
3.666667e1,1.178705e2,-2.574720e1
3.670000e1,1.164384e2,-2.552827e1
3.673333e1,1.153188e2,-2.478097e1
3.676667e1,1.143310e2,-2.460911e1
3.680000e1,1.134480e2,-2.447622e1
3.683333e1,1.128970e2,-2.448633e1
3.686667e1,1.120145e2,-2.452509e1
3.690000e1,1.114374e2,-2.395855e1
3.693333e1,1.108319e2,-2.358768e1
3.696667e1,1.139644e2,-2.494899e1
3.700000e1,1.183242e2,-2.492298e1
3.703333e1,1.202198e2,-2.593177e1
3.706667e1,1.226800e2,-2.688855e1
3.710000e1,1.285209e2,-2.785320e1
3.713333e1,1.345488e2,-3.020503e1
3.716667e1,1.378398e2,-3.204727e1
3.720000e1,1.369756e2,-3.219689e1
3.723333e1,1.345215e2,-2.956804e1
3.726667e1,1.319618e2,-2.850029e1
3.730000e1,1.315838e2,-2.960841e1
3.733333e1,1.334786e2,-2.962043e1
3.736667e1,1.345189e2,-3.017125e1
3.740000e1,1.340515e2,-3.032291e1
3.743333e1,1.329883e2,-2.977411e1
3.746667e1,1.321294e2,-2.975235e1
3.750000e1,1.314865e2,-2.924550e1
3.753333e1,1.287033e2,-2.874027e1
3.756667e1,1.266482e2,-2.754491e1
3.760000e1,1.252760e2,-2.761181e1
3.763333e1,1.242791e2,-2.734985e1
3.766667e1,1.231208e2,-2.689282e1
3.770000e1,1.217186e2,-2.649724e1
3.773333e1,1.203348e2,-2.634226e1
3.776667e1,1.192481e2,-2.602234e1
3.780000e1,1.182346e2,-2.559796e1
3.783333e1,1.169263e2,-2.545583e1
3.786667e1,1.156703e2,-2.512722e1
3.790000e1,1.139938e2,-2.472401e1
3.793333e1,1.124222e2,-2.446242e1
3.796667e1,1.125987e2,-2.471562e1
3.800000e1,1.194684e2,-2.559999e1
3.803333e1,1.233309e2,-2.621237e1
3.806667e1,1.243595e2,-2.696738e1
3.810000e1,1.278294e2,-2.769001e1
3.813333e1,1.333258e2,-2.953016e1
3.816667e1,1.376112e2,-2.934316e1
3.820000e1,1.386041e2,-2.983606e1
3.823333e1,1.368020e2,-3.104484e1
3.826667e1,1.352278e2,-3.006569e1
3.830000e1,1.352428e2,-2.935162e1
3.833333e1,1.358211e2,-3.006521e1
3.836667e1,1.362183e2,-3.000040e1
3.840000e1,1.361223e2,-2.970088e1
3.843333e1,1.357350e2,-2.985458e1
3.846667e1,1.357448e2,-2.986716e1
3.850000e1,1.347671e2,-2.960283e1
3.853333e1,1.321806e2,-2.835688e1
3.856667e1,1.298975e2,-2.811866e1
3.860000e1,1.287617e2,-2.767728e1
3.863333e1,1.274710e2,-2.770584e1
3.866667e1,1.267021e2,-2.730104e1
3.870000e1,1.256560e2,-2.686752e1
3.873333e1,1.245160e2,-2.636740e1
3.876667e1,1.229493e2,-2.614508e1
3.880000e1,1.214368e2,-2.583153e1
3.883333e1,1.200468e2,-2.552323e1
3.886667e1,1.190979e2,-2.537549e1
3.890000e1,1.180752e2,-2.499053e1
3.893333e1,1.169222e2,-2.482470e1
3.896667e1,1.157657e2,-2.445706e1
3.900000e1,1.207072e2,-2.567993e1
3.903333e1,1.256135e2,-2.664577e1
3.906667e1,1.272263e2,-2.741136e1
3.910000e1,1.300175e2,-2.774478e1
3.913333e1,1.359063e2,-3.024160e1
3.916667e1,1.412878e2,-3.215475e1
3.920000e1,1.433888e2,-3.269507e1
3.923333e1,1.423512e2,-3.227566e1
3.926667e1,1.403684e2,-3.159703e1
3.930000e1,1.398434e2,-3.105550e1
3.933333e1,1.403479e2,-3.157369e1
3.936667e1,1.409823e2,-3.164301e1
3.940000e1,1.412887e2,-3.161364e1
3.943333e1,1.409212e2,-3.165462e1
3.946667e1,1.407940e2,-3.127183e1
3.950000e1,1.402438e2,-3.124258e1
3.953333e1,1.384712e2,-3.078880e1
3.956667e1,1.350494e2,-2.966436e1
3.960000e1,1.319706e2,-2.869977e1
3.963333e1,1.310512e2,-2.854335e1
3.966667e1,1.306184e2,-2.829016e1
3.970000e1,1.300606e2,-2.803100e1
3.973333e1,1.290479e2,-2.787976e1
3.976667e1,1.277770e2,-2.774544e1
3.980000e1,1.272168e2,-2.729118e1
3.983333e1,1.267306e2,-2.702484e1
3.986667e1,1.263599e2,-2.704775e1
3.990000e1,1.253962e2,-2.679712e1
3.993333e1,1.241352e2,-2.622194e1
3.996667e1,1.233824e2,-2.586125e1
4.000000e1,1.255592e2,-2.650769e1
4.003333e1,1.302658e2,-2.758071e1
4.006667e1,1.311696e2,-2.844578e1
4.010000e1,1.330228e2,-2.907257e1
4.013333e1,1.371678e2,-3.059827e1
4.016667e1,1.441355e2,-3.239534e1
4.020000e1,1.484471e2,-3.383144e1
4.023333e1,1.481829e2,-3.473867e1
4.026667e1,1.457349e2,-3.335213e1
4.030000e1,1.438070e2,-3.184841e1
4.033333e1,1.442824e2,-3.244019e1
4.036667e1,1.456146e2,-3.293171e1
4.040000e1,1.461651e2,-3.290456e1
4.043333e1,1.461161e2,-3.299228e1
4.046667e1,1.451096e2,-3.285021e1
4.050000e1,1.445026e2,-3.243503e1
4.053333e1,1.435512e2,-3.230673e1
4.056667e1,1.410154e2,-3.131502e1
4.060000e1,1.372079e2,-2.995752e1
4.063333e1,1.356529e2,-2.907614e1
4.066667e1,1.347445e2,-2.929216e1
4.070000e1,1.341392e2,-2.889051e1
4.073333e1,1.337385e2,-2.897952e1
4.076667e1,1.327774e2,-2.897764e1
4.080000e1,1.318291e2,-2.887208e1
4.083333e1,1.311812e2,-2.835370e1
4.086667e1,1.302142e2,-2.835592e1
4.090000e1,1.292614e2,-2.810700e1
4.093333e1,1.282144e2,-2.760073e1
4.096667e1,1.267917e2,-2.700612e1
4.100000e1,1.258996e2,-2.740249e1
4.103333e1,1.317343e2,-2.803297e1
4.106667e1,1.353086e2,-2.938829e1
4.110000e1,1.362690e2,-3.033604e1
4.113333e1,1.401777e2,-3.107916e1
4.116667e1,1.469751e2,-3.279458e1
4.120000e1,1.514016e2,-3.522941e1
4.123333e1,1.518730e2,-3.586222e1
4.126667e1,1.485084e2,-3.654550e1
4.130000e1,1.460217e2,-3.375366e1
4.133333e1,1.454984e2,-3.237166e1
4.136667e1,1.469725e2,-3.363970e1
4.140000e1,1.484386e2,-3.376983e1
4.143333e1,1.475569e2,-3.380079e1
4.146667e1,1.465623e2,-3.329117e1
4.150000e1,1.469230e2,-3.326339e1
4.153333e1,1.464791e2,-3.327655e1
4.156667e1,1.440689e2,-3.240949e1
4.160000e1,1.420163e2,-3.182148e1
4.163333e1,1.411412e2,-3.179788e1
4.166667e1,1.401791e2,-3.140161e1
