t,x,vx
9.505384e0,1.674924e2,-1.282688e1
9.538736e0,1.671255e2,-5.783523e0
9.572089e0,1.671068e2,-5.601975e-1
9.605441e0,1.670882e2,-4.014062e-1
9.638793e0,1.670801e2,-2.762075e-1
9.672145e0,1.670698e2,-1.123818e0
9.705497e0,1.670052e2,-2.008164e0
9.738850e0,1.669359e2,-1.586887e0
9.772202e0,1.668994e2,-7.473379e-1
9.805554e0,1.668861e2,-2.345042e-1
9.838906e0,1.668837e2,-2.451552e-1
9.872259e0,1.668697e2,-2.804075e-1
9.905611e0,1.668650e2,2.788326e-1
9.938963e0,1.668883e2,3.480278e1
9.972315e0,1.691852e2,7.889139e1
1.000567e1,1.721477e2,1.032560e2
1.003902e1,1.760690e2,1.149525e2
1.007237e1,1.798112e2,8.781030e1
1.010572e1,1.819230e2,6.144956e1
1.013908e1,1.839079e2,5.178561e1
1.017243e1,1.853754e2,3.218812e1
1.020578e1,1.860537e2,1.696486e1
1.023913e1,1.865063e2,9.904715e0
1.027249e1,1.867141e2,3.505702e0
1.030584e1,1.867401e2,5.793981e-1
1.033919e1,1.867527e2,3.764818e-1
1.037254e1,1.867652e2,2.230985e-1
1.040589e1,1.867676e2,1.116980e-1
1.043925e1,1.867726e2,-7.379884e-1
1.047260e1,1.867184e2,-6.364090e0
1.050595e1,1.863483e2,-6.860624e0
1.053930e1,1.862610e2,-1.843611e0
1.057266e1,1.862254e2,-7.946485e-1
1.060601e1,1.862080e2,-4.040381e-1
1.063936e1,1.861985e2,-2.007881e-1
1.067271e1,1.861946e2,-2.482582e-1
1.070606e1,1.861819e2,-2.948568e-1
1.073942e1,1.861750e2,-2.764566e-2
1.077277e1,1.861801e2,-4.020234e-2
1.080612e1,1.861723e2,-1.267241e-1
1.083947e1,1.861714e2,-1.281458e-1
1.087283e1,1.861635e2,-1.737852e-1
1.090618e1,1.861598e2,-7.782185e-1
1.093953e1,1.861116e2,1.622257e1
1.097288e1,1.872413e2,6.087799e1
1.100623e1,1.901702e2,1.001869e2
1.103959e1,1.939205e2,1.176681e2
1.107294e1,1.980147e2,9.867269e1
1.110629e1,2.004987e2,6.989025e1
1.113964e1,2.026741e2,5.683541e1
1.117300e1,2.042877e2,3.769661e1
1.120635e1,2.051872e2,2.209397e1
1.123970e1,2.057606e2,1.214072e1
1.127305e1,2.059966e2,5.848326e0
1.130640e1,2.061505e2,3.113289e0
1.133976e1,2.062041e2,1.567619e0
1.137311e1,2.062550e2,8.354160e-1
1.140646e1,2.062598e2,2.658429e-1
1.143981e1,2.062727e2,-1.407508e-2
1.147317e1,2.062589e2,-4.378529e0
1.150652e1,2.059808e2,-1.054961e1
1.153987e1,2.055556e2,-6.043211e0
1.157322e1,2.055780e2,5.420131e-1
1.160657e1,2.055917e2,1.952181e-1
1.163993e1,2.055910e2,2.983145e-2
1.167328e1,2.055937e2,1.246372e-1
1.170663e1,2.055993e2,1.492787e-1
1.173998e1,2.056036e2,-4.728479e-2
1.177334e1,2.055961e2,-1.356741e-1
1.180669e1,2.055946e2,-2.183461e-1
1.184004e1,2.055816e2,-3.300835e-1
1.187339e1,2.055726e2,-3.530475e-1
1.190674e1,2.055580e2,-7.669698e-2
1.194010e1,2.055675e2,3.027289e0
1.197345e1,2.057599e2,4.347066e1
1.200680e1,2.084655e2,8.737845e1
1.204015e1,2.115851e2,1.095006e2
1.207351e1,2.157655e2,1.131254e2
1.210686e1,2.191268e2,8.132961e1
1.214021e1,2.211875e2,5.901696e1
1.217356e1,2.230612e2,4.778517e1
1.220691e1,2.243732e2,2.849030e1
1.224027e1,2.249606e2,1.589508e1
1.227362e1,2.254329e2,1.330239e1
1.230697e1,2.258474e2,7.626075e0
1.234032e1,2.259413e2,3.125091e0
1.237368e1,2.260558e2,5.033094e0
1.240703e1,2.262768e2,2.718695e0
1.244038e1,2.262370e2,-9.907839e-1
1.247373e1,2.262108e2,-2.299379e0
1.250708e1,2.260837e2,-8.621343e0
1.254044e1,2.256360e2,-7.669495e0
1.257379e1,2.255724e2,-9.196131e-1
1.260714e1,2.255747e2,1.251118e-1
1.264049e1,2.255808e2,2.188563e-1
1.267385e1,2.255893e2,1.662196e-1
1.270720e1,2.255918e2,-9.417981e-3
1.274055e1,2.255887e2,-2.591757e-2
1.277390e1,2.255901e2,7.798000e-3
1.280725e1,2.255892e2,-2.391090e-2
1.284061e1,2.255885e2,-7.100928e-3
1.287396e1,2.255887e2,1.004203e-2
1.290731e1,2.255892e2,5.181801e-2
1.294066e1,2.255922e2,5.770302e-2
1.297402e1,2.255930e2,3.167908e1
1.300737e1,2.277041e2,7.449341e1
1.304072e1,2.305593e2,1.007346e2
1.307407e1,2.344197e2,1.205462e2
1.310742e1,2.385957e2,9.078301e1
1.314078e1,2.404719e2,5.368972e1
1.317413e1,2.421750e2,4.714323e1
1.320748e1,2.436148e2,3.649919e1
1.324083e1,2.446083e2,2.045996e1
1.327419e1,2.449788e2,9.818443e0
1.330754e1,2.452628e2,5.537169e0
1.334089e1,2.453480e2,1.427426e0
1.337424e1,2.453580e2,4.213986e-1
1.340759e1,2.453761e2,6.683247e-1
1.344095e1,2.454025e2,3.429834e-1
1.347430e1,2.453989e2,-4.845045e-1
1.350765e1,2.453702e2,-4.928815e0
1.354100e1,2.450703e2,-7.907991e0
1.357436e1,2.448430e2,-3.656734e0
1.360771e1,2.448266e2,-5.703620e-1
1.364106e1,2.448050e2,-4.131775e-1
1.367441e1,2.447990e2,-2.541689e-1
1.370776e1,2.447881e2,-2.296677e-1
1.374112e1,2.447837e2,-1.305295e-1
1.377447e1,2.447794e2,-1.399951e-1
1.380782e1,2.447744e2,-1.101665e-1
1.384117e1,2.447720e2,-9.968209e-2
1.387453e1,2.447677e2,-1.891295e-1
1.390788e1,2.447594e2,-9.582234e-2
1.394123e1,2.447613e2,2.880695e-2
1.397458e1,2.447614e2,1.455508e1
1.400793e1,2.457559e2,6.000310e1
1.404129e1,2.487616e2,1.027009e2
1.407464e1,2.526027e2,1.160222e2
1.410799e1,2.564964e2,9.863548e1
1.414134e1,2.591784e2,7.233843e1
1.417470e1,2.613190e2,5.789711e1
1.420805e1,2.630382e2,4.096238e1
1.424140e1,2.640498e2,2.477692e1
1.427475e1,2.646900e2,1.419554e1
1.430810e1,2.649962e2,6.954737e0
1.434146e1,2.651536e2,3.019245e0
1.437481e1,2.651975e2,1.442921e0
1.440816e1,2.652498e2,1.484493e0
1.444151e1,2.652964e2,5.927642e-1
1.447487e1,2.652893e2,-2.997070e-1
