t,x,vx
1.173965e1,9.714364e0,-3.755747e1
1.177300e1,8.538121e0,-3.424329e1
1.180635e1,7.431478e0,-3.143852e1
1.183970e1,6.442220e0,-2.834341e1
1.187305e1,5.541918e0,-2.634811e1
1.190640e1,4.685680e0,-2.446161e1
1.193976e1,3.911144e0,-1.032702e0
1.197311e1,4.616833e0,7.930264e1
1.200646e1,9.197986e0,1.117753e2
1.203981e1,1.206852e1,7.700307e1
1.207316e1,1.433152e1,5.061804e1
1.210651e1,1.544305e1,5.507820e1
1.213986e1,1.800340e1,8.326798e1
1.217321e1,2.099425e1,6.785273e1
1.220657e1,2.252692e1,2.411187e1
1.223992e1,2.260171e1,-5.188076e0
1.227327e1,2.218105e1,-2.134068e1
1.230662e1,2.117900e1,-1.389585e1
1.233997e1,2.125466e1,8.781561e0
1.237332e1,2.176444e1,1.488825e1
1.240667e1,2.224721e1,6.520375e0
1.244002e1,2.219913e1,-8.329590e0
1.247338e1,2.169190e1,-2.301814e1
1.250673e1,2.066458e1,-4.755846e1
1.254008e1,1.852134e1,-6.355200e1
1.257343e1,1.642778e1,-3.778705e1
1.260678e1,1.600220e1,-1.758892e1
1.264013e1,1.525519e1,-2.787204e1
1.267348e1,1.414406e1,-3.378920e1
1.270683e1,1.300258e1,-3.135747e1
1.274019e1,1.205357e1,-3.173312e1
1.277354e1,1.088703e1,-3.347613e1
1.280689e1,9.821824e0,-3.228148e1
1.284024e1,8.734935e0,-3.120079e1
1.287359e1,7.741772e0,-2.985973e1
1.290694e1,6.744286e0,-2.833438e1
1.294029e1,5.852813e0,-2.235735e1
1.297364e1,5.253796e0,5.309558e1
1.300700e1,9.392519e0,1.120207e2
1.304035e1,1.272184e1,9.109654e1
1.307370e1,1.546562e1,5.443802e1
1.310705e1,1.635104e1,4.325627e1
1.314040e1,1.834937e1,7.755698e1
1.317375e1,2.152151e1,8.352539e1
1.320710e1,2.391773e1,4.509131e1
1.324045e1,2.452760e1,-8.221012e-2
1.327381e1,2.391225e1,-2.365617e1
1.330716e1,2.295052e1,-2.092827e1
1.334051e1,2.251703e1,2.137164e0
1.337386e1,2.309299e1,1.787272e1
1.340721e1,2.370855e1,1.223853e1
1.344056e1,2.390890e1,-3.035317e0
1.347391e1,2.350619e1,-1.875156e1
1.350727e1,2.265879e1,-3.759686e1
1.354062e1,2.099974e1,-6.146081e1
1.357397e1,1.856141e1,-4.408561e1
1.360732e1,1.806070e1,-1.666306e1
1.364067e1,1.745053e1,-2.264244e1
1.367402e1,1.655120e1,-3.164045e1
1.370737e1,1.534117e1,-3.812957e1
1.374072e1,1.400923e1,-3.846340e1
1.377408e1,1.277694e1,-3.556426e1
1.380743e1,1.163828e1,-3.388840e1
1.384078e1,1.051772e1,-2.938154e1
1.387413e1,9.679509e0,-2.559520e1
1.390748e1,8.811371e0,-2.487868e1
1.394083e1,7.979466e0,-2.445984e1
1.397418e1,7.139949e0,1.649503e1
1.400753e1,9.079135e0,9.060226e1
1.404089e1,1.318010e1,1.080631e2
1.407424e1,1.628334e1,7.122407e1
1.410759e1,1.792837e1,4.083537e1
1.414094e1,1.900570e1,6.264157e1
1.417429e1,2.210448e1,8.569599e1
1.420764e1,2.471876e1,5.964691e1
1.424099e1,2.608094e1,2.002488e1
1.427434e1,2.605376e1,-9.798107e0
1.430770e1,2.542773e1,-1.723305e1
1.434105e1,2.490489e1,-6.821439e0
1.437440e1,2.497297e1,6.522285e0
1.440775e1,2.533970e1,1.424553e1
1.444110e1,2.592267e1,1.237120e1
1.447445e1,2.616445e1,-4.810419e0
1.450780e1,2.560197e1,-3.208304e1
1.454115e1,2.402558e1,-6.454691e1
1.457451e1,2.129885e1,-7.347521e1
1.460786e1,1.912723e1,-3.730388e1
1.464121e1,1.881192e1,-1.917264e1
1.467456e1,1.784906e1,-2.847338e1
1.470791e1,1.691370e1,-2.631850e1
1.474126e1,1.609449e1,-2.733789e1
1.477461e1,1.509117e1,-3.162875e1
1.480796e1,1.398591e1,-3.218768e1
1.484132e1,1.294533e1,-3.133438e1
1.487467e1,1.189695e1,-3.153927e1
1.490802e1,1.084271e1,-2.961334e1
1.494137e1,9.922727e0,-2.956979e1
1.497472e1,8.871389e0,-1.523806e1
1.500807e1,8.906857e0,7.413937e1
1.504142e1,1.381401e1,1.263872e2
1.507477e1,1.733267e1,7.491214e1
1.510813e1,1.880816e1,4.112891e1
1.514148e1,2.007460e1,5.807172e1
1.517483e1,2.267960e1,8.136738e1
1.520818e1,2.549909e1,7.002216e1
1.524153e1,2.734775e1,2.832015e1
1.527488e1,2.738710e1,-1.876946e1
1.530823e1,2.609645e1,-2.765262e1
1.534159e1,2.554359e1,-1.317310e1
1.537494e1,2.521824e1,5.031530e0
1.540829e1,2.587903e1,1.943490e1
1.544164e1,2.651391e1,9.031058e0
1.547499e1,2.648110e1,-8.655782e0
1.550834e1,2.593685e1,-2.264305e1
1.554169e1,2.497156e1,-4.185228e1
1.557504e1,2.314670e1,-5.408407e1
1.560840e1,2.136596e1,-3.453888e1
1.564175e1,2.084411e1,-2.079531e1
1.567510e1,1.997960e1,-2.742679e1
1.570845e1,1.901566e1,-2.901506e1
1.574180e1,1.804527e1,-3.196664e1
1.577515e1,1.688455e1,-3.613157e1
1.580850e1,1.563650e1,-3.479522e1
1.584185e1,1.456487e1,-3.218358e1
1.587521e1,1.349092e1,-3.028615e1
1.590856e1,1.254579e1,-2.663185e1
1.594191e1,1.171547e1,-2.607313e1
1.597526e1,1.080758e1,-2.618933e1
1.600861e1,9.969512e0,4.248694e1
1.604196e1,1.364004e1,1.078255e2
1.607531e1,1.715788e1,9.888997e1
1.610866e1,2.023271e1,6.235466e1
1.614202e1,2.131485e1,4.057700e1
1.617537e1,2.293784e1,6.825296e1
1.620872e1,2.586505e1,7.689078e1
1.624207e1,2.806389e1,4.556549e1
1.627542e1,2.890275e1,1.237250e1
1.630877e1,2.888873e1,-1.260431e1
1.634212e1,2.806246e1,-1.733806e1
1.637547e1,2.773286e1,-2.061927e0
1.640883e1,2.792500e1,9.491058e0
1.644218e1,2.836559e1,1.334792e1
1.647553e1,2.881486e1,7.011291e0
1.650888e1,2.883301e1,-1.208968e1
1.654223e1,2.800888e1,-3.815204e1
1.657558e1,2.628954e1,-6.603787e1
1.660893e1,2.360636e1,-5.803406e1
1.664228e1,2.242061e1,-2.383054e1
1.667564e1,2.201766e1,-1.787808e1
1.670899e1,2.122873e1,-2.575108e1
1.674234e1,2.030092e1,-3.498819e1
1.677569e1,1.889619e1,-4.226220e1
1.680904e1,1.748344e1,-3.967852e1
1.684239e1,1.625095e1,-3.531829e1
1.687574e1,1.512888e1,-2.958006e1
1.690909e1,1.427895e1,-2.516575e1
1.694245e1,1.345117e1,-2.592069e1
1.697580e1,1.255090e1,-2.684482e1
1.700915e1,1.166151e1,9.963109e0
1.704250e1,1.323172e1,8.836911e1
1.707585e1,1.770007e1,1.135496e2
1.710920e1,2.080169e1,6.814188e1
1.714255e1,2.224286e1,4.033273e1
1.717591e1,2.349054e1,6.438868e1
1.720926e1,2.653544e1,8.442803e1
1.724261e1,2.911908e1,5.672556e1
1.727596e1,3.031714e1,1.300678e1
1.730931e1,2.998619e1,-1.904009e1
1.734266e1,2.904780e1,-2.434426e1
1.737601e1,2.836324e1,-7.379097e0
1.740936e1,2.855586e1,1.299074e1
1.744272e1,2.922929e1,1.778320e1
1.747607e1,2.974141e1,5.390141e0
1.750942e1,2.958863e1,-1.196924e1
1.754277e1,2.894346e1,-2.555809e1
1.757612e1,2.788476e1,-4.998829e1
1.760947e1,2.561091e1,-5.355658e1
1.764282e1,2.431432e1,-2.729598e1
1.767617e1,2.379118e1,-2.036304e1
1.770953e1,2.295679e1,-2.787760e1
1.774288e1,2.193267e1,-2.875784e1
1.777623e1,2.103960e1,-3.076011e1
1.780958e1,1.988200e1,-3.479034e1
1.784293e1,1.872024e1,-3.471152e1
1.787628e1,1.756790e1,-3.431393e1
1.790963e1,1.643265e1,-3.237949e1
1.794298e1,1.540926e1,-3.100933e1
1.797634e1,1.436536e1,-3.092571e1
1.800969e1,1.334755e1,-1.899940e1
1.804304e1,1.309873e1,6.894943e1
1.807639e1,1.794418e1,1.216327e2
1.810974e1,2.120757e1,8.501259e1
1.814309e1,2.361168e1,5.083444e1
1.817644e1,2.459654e1,4.260771e1
1.820979e1,2.645220e1,6.934292e1
1.824315e1,2.921940e1,7.236539e1
1.827650e1,3.127656e1,4.055319e1
1.830985e1,3.192295e1,1.315746e1
1.834320e1,3.215372e1,-9.678448e-1
1.837655e1,3.185842e1,-9.500636e0
1.840990e1,3.152035e1,-5.559040e0
1.844325e1,3.148782e1,4.078302e0
1.847660e1,3.179223e1,9.455769e0
1.850996e1,3.211820e1,4.267913e0
1.854331e1,3.207676e1,-1.181430e1
1.857666e1,3.133058e1,-4.184537e1
1.861001e1,2.928707e1,-7.816666e1
1.864336e1,2.611947e1,-7.428043e1
1.867671e1,2.433504e1,-3.062490e1
1.871006e1,2.407781e1,-1.862855e1
1.874341e1,2.309314e1,-2.889805e1
1.877677e1,2.215128e1,-2.699633e1
1.881012e1,2.129338e1,-2.496039e1
1.884347e1,2.048725e1,-2.185992e1
1.887682e1,1.983605e1,-1.923589e1
1.891017e1,1.920486e1,-2.855171e1
1.894352e1,1.793261e1,-4.127316e1
1.897687e1,1.645331e1,-4.569117e1
1.901023e1,1.488653e1,-4.344910e1
1.904358e1,1.355671e1,2.724111e1
