t,x,vx
1.320000e1,2.111386e2,-1.929560e0
1.323333e1,2.110206e2,-4.972434e0
1.326667e1,2.108071e2,-5.372721e0
1.330000e1,2.106624e2,-4.386594e0
1.333333e1,2.105146e2,-4.799912e0
1.336667e1,2.103424e2,-4.600110e0
1.340000e1,2.102079e2,-4.920843e0
1.343333e1,2.100144e2,-4.918344e0
1.346667e1,2.098801e2,-4.406432e0
1.350000e1,2.097206e2,3.312683e1
1.353333e1,2.120885e2,8.384296e1
1.356667e1,2.153101e2,9.880268e1
1.360000e1,2.186754e2,9.285276e1
1.363333e1,2.215003e2,7.721342e1
1.366667e1,2.238229e2,5.940910e1
1.370000e1,2.254609e2,4.032381e1
1.373333e1,2.265112e2,2.500057e1
1.376667e1,2.271276e2,1.573074e1
1.380000e1,2.275599e2,9.051252e0
1.383333e1,2.277310e2,3.668949e0
1.386667e1,2.278045e2,8.445398e-1
1.390000e1,2.277873e2,-4.968317e-1
1.393333e1,2.277714e2,-4.080671e-1
1.396667e1,2.277601e2,3.004338e-2
1.400000e1,2.277734e2,-9.519450e-2
1.403333e1,2.277538e2,-4.861678e0
1.406667e1,2.274493e2,-1.383283e1
1.410000e1,2.268316e2,-1.435692e1
1.413333e1,2.264921e2,-7.945751e0
1.416667e1,2.263019e2,-5.066674e0
1.420000e1,2.261544e2,-3.455404e0
1.423333e1,2.260715e2,-1.087062e0
1.426667e1,2.260819e2,3.520943e-2
1.430000e1,2.260739e2,-9.572106e-1
1.433333e1,2.260181e2,-4.011141e0
1.436667e1,2.258065e2,-5.786428e0
1.440000e1,2.256323e2,-3.691553e0
1.443333e1,2.255604e2,-1.346774e0
1.446667e1,2.255425e2,2.992991e-2
1.450000e1,2.255623e2,2.321778e1
1.453333e1,2.270904e2,5.938717e1
1.456667e1,2.295215e2,8.856574e1
1.460000e1,2.329948e2,1.003710e2
1.463333e1,2.362129e2,8.631548e1
1.466667e1,2.387491e2,6.713711e1
1.470000e1,2.406887e2,4.834467e1
1.473333e1,2.419721e2,3.266427e1
1.476667e1,2.428663e2,1.992257e1
1.480000e1,2.433003e2,8.528872e0
1.483333e1,2.434349e2,3.446023e0
1.486667e1,2.435300e2,2.954461e0
1.490000e1,2.436319e2,2.292661e0
1.493333e1,2.436828e2,4.821093e-2
1.496667e1,2.436351e2,-8.058182e-1
1.500000e1,2.436291e2,-1.969723e-1
1.503333e1,2.436220e2,-1.980143e0
1.506667e1,2.434971e2,-9.569328e0
1.510000e1,2.429840e2,-1.410811e1
1.513333e1,2.425566e2,-1.013870e1
1.516667e1,2.423081e2,-4.333394e0
1.520000e1,2.422677e2,-2.008291e-1
1.523333e1,2.422947e2,1.175770e-1
1.526667e1,2.422755e2,1.250769e-1
1.530000e1,2.423030e2,7.343879e-1
1.533333e1,2.423245e2,4.898150e-1
1.536667e1,2.423357e2,9.515630e-2
1.540000e1,2.423308e2,-6.930694e-1
1.543333e1,2.422895e2,-1.838342e0
1.546667e1,2.422083e2,-4.419142e0
1.550000e1,2.419949e2,-7.679712e-1
1.553333e1,2.421571e2,4.152855e1
1.556667e1,2.447634e2,9.084794e1
1.560000e1,2.482136e2,1.028495e2
1.563333e1,2.516201e2,8.805850e1
1.566667e1,2.540842e2,6.974695e1
