t,x,vx
9.233333e0,1.669471e2,4.405046e1
9.266667e0,1.680945e2,2.510435e1
9.300000e0,1.686208e2,1.330933e1
9.333333e0,1.689818e2,7.747544e0
9.366667e0,1.691373e2,3.241825e0
9.400000e0,1.691979e2,1.797440e0
9.433333e0,1.692571e2,6.912890e-1
9.466667e0,1.692440e2,-1.629788e-1
9.500000e0,1.692462e2,-1.593418e-2
9.533333e0,1.692429e2,-8.578793e-1
9.566667e0,1.691890e2,-8.791056e0
9.600000e0,1.686569e2,-1.560547e1
9.633333e0,1.681487e2,-1.000327e1
9.666667e0,1.679900e2,-1.855594e0
9.700000e0,1.680250e2,8.393078e-1
9.733333e0,1.680459e2,2.838521e-1
9.766667e0,1.680439e2,-6.506045e-2
9.800000e0,1.680416e2,-1.132153e0
9.833333e0,1.679684e2,-2.492473e0
9.866667e0,1.678754e2,-2.067389e0
9.900000e0,1.678306e2,-1.049608e0
9.933333e0,1.678055e2,-8.777805e-1
9.966667e0,1.677721e2,-5.930304e-1
1.000000e1,1.677659e2,-7.610656e-1
1.003333e1,1.677213e2,2.303767e1
1.006667e1,1.693018e2,6.536818e1
1.010000e1,1.720792e2,9.172701e1
1.013333e1,1.754169e2,1.092081e2
1.016667e1,1.793597e2,9.306790e1
1.020000e1,1.816214e2,6.143456e1
1.023333e1,1.834554e2,4.924963e1
1.026667e1,1.849047e2,3.251840e1
1.030000e1,1.856233e2,1.575543e1
1.033333e1,1.859551e2,8.910115e0
1.036667e1,1.862173e2,4.923011e0
1.040000e1,1.862833e2,1.832577e0
1.043333e1,1.863395e2,2.193116e0
1.046667e1,1.864295e2,1.651811e0
1.050000e1,1.864496e2,6.415286e-1
1.053333e1,1.864723e2,-7.305349e-2
1.056667e1,1.864447e2,-4.650730e0
1.060000e1,1.861622e2,-1.098088e1
1.063333e1,1.857126e2,-8.091600e0
1.066667e1,1.856228e2,-1.242836e0
1.070000e1,1.856298e2,-1.307150e-1
1.073333e1,1.856141e2,-5.283562e-1
1.076667e1,1.855946e2,-3.197279e-1
1.080000e1,1.855928e2,-1.539897e0
1.083333e1,1.854919e2,-2.503670e0
1.086667e1,1.854258e2,-1.828444e0
1.090000e1,1.853700e2,-1.657976e0
1.093333e1,1.853153e2,-1.818755e0
1.096667e1,1.852488e2,-2.060398e0
1.100000e1,1.851780e2,-2.222029e0
1.103333e1,1.851006e2,4.629812e0
1.106667e1,1.854866e2,4.670845e1
1.110000e1,1.882145e2,8.900662e1
1.113333e1,1.914204e2,1.071266e2
1.116667e1,1.953563e2,1.033990e2
1.120000e1,1.983136e2,7.341543e1
1.123333e1,2.002507e2,5.351986e1
1.126667e1,2.018816e2,3.877749e1
